"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1"
"uit","LER-1351-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1351",200,TRUE,938785,"34405009d0eccf62bfc57c2ed9cae15f17065f5d"
"uit","SOS-2005-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/SOS-2005",200,TRUE,940434,"d291e4331215645d530c4e4ac5ff2b7df00b2ab8"
"uit","LER-1452-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1452",200,TRUE,934128,"cb96a570d176e6bfd5a14ccd0871bbf92fe7832b"
"uit","LER-1404-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1404",200,TRUE,938969,"0da9acabb7b5f9765c0cca9ffd83b2d1e767b54f"
"uit","LER-1402-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1402",200,TRUE,938074,"3557de3de053ed80baf36103082099f99ef51077"
"uit","SAM-2983-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/SAM-2983",200,TRUE,935978,"fbb1277894daf368b4b0784db18b53ac2d451be6"
"uit","LER-2201-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2201",200,TRUE,935265,"0142244709d0db0567466ab10670283158b88ec7"
"uit","LER-2161-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2161",200,TRUE,929047,"0b765d089d9ea0f42827c968a1e428fc16e25a78"
"uit","LER-2151-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2151",200,TRUE,934969,"81aba201e26cc529d52d3953b35f3641eb5d19f9"
"uit","LER-2150-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2150",200,TRUE,929590,"dc0f7c735361545ad0bb954d550eef49d4595beb"
"uit","LER-2303-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2303",200,TRUE,937296,"ced9f4247871f8e0ded99f29a2903df51a8519a2"
"uit","LER-2102-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2102",200,TRUE,939089,"43c2cb1b2867537d35211209d953b10521e709ac"
"uit","LER-2050-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2050",200,TRUE,935635,"6b5267b231b2395028749159e7dfcaa0c8a65b0f"
"uit","LER-1652-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1652",200,TRUE,940637,"2955eef51ed5096b34a4dc3fb28a609982aa6b77"
"uit","LER-2061-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2061",200,TRUE,938028,"7a278fb7695b79011324291f28cd3d2c54c72696"
"uit","LER-1622-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1622",200,TRUE,937838,"fd8498d692ae4ce6cb9768df3b92688997d7d6f6"
"uit","LER-1612-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1612",200,TRUE,938822,"cadb39ce2e1a0077634de336fa54d35d015809b5"
"uit","LER-1611-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1611",200,TRUE,936262,"fb6dfd47b9a3d2de630f02bed5728d92953ba38c"
"uit","LER-1310-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1310",200,TRUE,940385,"419b9f23742cc51f373ec9e20373cd10f74cfff6"
"uit","LER-1511-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1511",200,TRUE,936701,"d52393f1884a2af3c3d29acdf504c369ff8d7a78"
"uit","LER-1510-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1510",200,TRUE,938727,"6914b1f786a1b11561408fc49d77ad7c58e54ce3"
"uit","LER-1411-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1411",200,TRUE,928717,"f23a07798d3597d711ff05c01d9cb3e19adfc5c1"
"uit","LER-2261-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2261",200,TRUE,905437,"c7c496b1eae239b14a53124e1a01632bb7df1db3"
"uit","LER-2252-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2252",200,TRUE,938543,"89b899ec30bce91f9da262291c1a65c8302b6f75"
"uit","LER-2202-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2202",200,TRUE,936976,"f1e68e14cf6205f6477e8ae918e336df135c4988"
"uit","LER-2152-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2152",200,TRUE,936921,"e3bff59a13414dbc98e6fadb08fece43ef9626f3"
