"course_code_norm","year","hv","url"
"M1GRL2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GRL2200/2025/H%C3%98ST"
"M1GRL2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GRL2100/2025/H%C3%98ST"
"M1GPE2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GPE2100/2025/H%C3%98ST"
"M1GPE1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GPE1200/2025/H%C3%98ST"
"M1GPE1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GPE1100/2025/H%C3%98ST"
"M1GP3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GP3100/2025/H%C3%98ST"
"M1GP2000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GP2000/2025/H%C3%98ST"
"MGPE3300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGPE3300/2025/H%C3%98ST"
"M1GP1000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GP1000/2025/H%C3%98ST"
"MLEST2400-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST2400/2025/H%C3%98ST"
"MLEST2300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST2300/2025/H%C3%98ST"
"MLEST1210-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST1210/2025/H%C3%98ST"
"MLEST3110-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST3110/2025/H%C3%98ST"
"MLEST3210-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST3210/2025/H%C3%98ST"
"MLEST2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST2100/2025/H%C3%98ST"
"MLEST1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST1200/2025/H%C3%98ST"
"MLEST1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST1100/2025/H%C3%98ST"
"MLEST1300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST1300/2025/H%C3%98ST"
"MLEST1400-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST1400/2025/H%C3%98ST"
"MLEST2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MLEST2200/2025/H%C3%98ST"
