"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"hvl","MGUPR201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPR201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPR301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPR301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUP<U+00D8>101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUP<U+00D8>101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUP<U+00D8>201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUP<U+00D8>201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUP<U+00D8>301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUP<U+00D8>301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUP<U+00D8>401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUP<U+00D8>401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA102",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNO202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNO202",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNOR301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNOR301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNOR302-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNOR302",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNOR401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNOR401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNOR402-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNOR402",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPDK131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPDK131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPE101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPE101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPE201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPE201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>102",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>202",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>302-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>302",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUK<U+00D8>402-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUK<U+00D8>402",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA102",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA202",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMAT302-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMAT302",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMAT402-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMAT402",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMH101A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMH101A",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMH201A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMH201A",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMH301A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMH301A",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMH401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMH401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKR401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKR401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSP101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSP101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSP201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSP201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBP<U+00D8>401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBP<U+00D8>401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA141-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA141",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA241-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA241",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPR101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPR101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPR201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPR201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPR301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPR301",NA,FALSE,NA,NA,NA,NA
"hvl","MGBP<U+00D8>101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBP<U+00D8>101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBP<U+00D8>201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBP<U+00D8>201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBP<U+00D8>301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBP<U+00D8>301",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMAS201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMAS201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNOS101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNOS101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNOS201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNOS201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPES101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPES101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPRS101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPRS101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPRS201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPRS201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNA401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNA401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNO101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNO101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNO201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNO201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNO301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNO301",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNO401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNO401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPDK141-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPDK141",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPE101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPE101",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKP100-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKP100",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKP200-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKP200",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM101",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM102",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM104-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM104",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM201",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM202",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM203-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM203",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEM204-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEM204",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEMP100-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEMP100",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEMP200-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEMP200",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEF103-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEF103",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI101",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI102",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI104-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI104",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI201",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI202",NA,FALSE,NA,NA,NA,NA
"hvl","LUPEKI203-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/LUPEKI203",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMU401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMU401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNA101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNA101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNA141-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNA141",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMA302-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMA302",NA,FALSE,NA,NA,NA,NA
